name,id,date,cuahang_id,sum,total,mon,customer,bill,vat,phuphi,male,female,num_of_bill,complain,chiphi,goods,returns,customer_info,hour_per_bill,hours,tour,expense,room,profit,created_by,created_date,modified_by,modified_date,trangthai
ICOOL Trần Não,886C46FA-C155-EB11-80FC-509A4C8C9FAC,2021-01-13,18,66643200.00,65158475.00,810525.00,102700.00,571500.00,1227020.50,0.00,171,189,44,4,16096774.20,16414750.01,0.00,18,4,210,2.2,0.00,20,33873971.29,system,2021-01-14 00:08:39.090,system,NULL,4
ICOOL Nguyễn Tri Phương,26D20C7D-C155-EB11-80FC-509A4C8C9FAC,2021-01-13,19,16899500.00,16325840.00,488400.00,0.00,85260.00,166200.00,0.00,54,56,20,3,8090241.94,3401436.05,0.00,1,14,280,1.25,0.00,16,5000362.01,system,2021-01-14 00:05:08.997,system,NULL,4
ICOOL Đồng Đen,4867A411-C155-EB11-80FC-509A4C8C9FAC,2021-01-13,22,21601600.00,20751000.00,571550.00,0.00,279050.00,0.00,0.00,82,482,19,3,10775806.45,4642882.29,0.00,19,11,220,0.76,0.00,25,5332311.26,system,2021-01-14 00:02:08.793,system,NULL,4
ICOOL Phan Chu Trinh,3CE7CFA0-C155-EB11-80FC-509A4C8C9FAC,2021-01-13,23,17103600.00,17057160.00,0.00,0.00,46440.00,0.00,0.00,37,29,15,2,8152338.71,3806263.90,0.00,5,7.33,110,1.07,0.00,14,5098557.39,system,2021-01-14 00:06:08.993,system,NULL,4
ICOOL Phan Xích Long,7FFCB2B2-C155-EB11-80FC-509A4C8C9FAC,2021-01-13,24,47053700.00,46057210.00,608290.00,0.00,388200.00,439728.00,0.00,117,112,37,5,14032258.06,13043686.22,3563066.08,9,6.49,240,1.48,0.00,25,22984059.80,system,2021-01-14 00:06:39.003,system,NULL,4
ICOOL Vũng Tàu,5B8F541E-C255-EB11-80FC-509A4C8C9FAC,2021-01-13,25,9680400.00,8647400.00,387000.00,0.00,646000.00,0.00,409000.00,13,8,3,0,4161290.32,2774610.00,0.00,0,40,120,0.19,0.00,16,2120499.68,system,2021-01-14 00:09:39.580,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,905CF22F-C255-EB11-80FC-509A4C8C9FAC,2021-01-13,4,48796200.00,47441097.00,1229413.00,30270.00,95420.00,192520.00,0.00,123,91,31,1,16209677.42,11678569.49,0.00,8,10,320,1.07,0.00,29,19745370.09,system,2021-01-14 00:10:09.133,system,NULL,4
ICOOL Tô Ký,68797ED6-C155-EB11-80FC-509A4C8C9FAC,2021-01-13,5,28280200.00,27085735.00,776005.00,0.00,418460.00,0.00,0.00,60,57,24,0,10919354.84,7430985.51,0.00,11,6,150,0.92,0.00,26,8735394.65,system,2021-01-14 00:07:39.057,system,NULL,4
ICOOL Bình Phú,5A3560DC-C055-EB11-80FC-509A4C8C9FAC,2021-01-13,6,42638400.00,40312495.00,1109045.00,156460.00,1060400.00,0.00,0.00,131,81,34,0,21487512.59,9588502.01,0.00,1,6,230,1.42,0.00,24,9236480.40,system,2021-01-14 00:00:39.430,system,NULL,4
ICOOL Dương Bá Trạc,2DB69223-C155-EB11-80FC-509A4C8C9FAC,2021-01-13,7,67187600.00,64981740.00,1077010.00,80150.00,1048700.00,0.00,0.00,146,115,42,6,18865550.10,13368724.30,0.00,14,7.62,320,1.83,0.00,23,32747465.60,system,2021-01-14 00:02:38.877,system,NULL,4
ICOOL Nguyễn Sơn,87A73E59-C155-EB11-80FC-509A4C8C9FAC,2021-01-13,9,20603000.00,19677510.00,115000.00,0.00,810490.00,0.00,0.00,56,51,21,0,8019064.52,4638696.20,0.00,13,7.14,150,1.5,0.00,14,7019749.29,system,2021-01-14 00:04:08.923,system,NULL,4
ICOOL Ung Văn Khiêm,11D67737-8B56-EB11-80FC-509A4C8C9FAC,2021-01-14,1,90176600.00,88514495.00,1536965.00,125140.00,0.00,335340.00,0.00,272,119,55,3,25600000.01,21127854.80,0.00,22,5,300,1.57,0.00,35,42121980.19,system,2021-01-15 00:09:10.597,system,NULL,4
ICOOL Thành Thái,144B923A-BD56-EB11-80FC-509A4C8C9FAC,2021-01-14,10,79136500.00,77857495.00,966185.00,0.00,312820.00,0.00,0.00,219,181,59,5,20213348.39,16678003.31,0.00,16,5,342,2.11,0.00,28,40966143.30,system,2021-01-15 06:07:10.640,system,NULL,4
ICOOL Nguyễn Trãi,532A7796-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,11,11981800.00,11902840.00,78960.00,0.00,0.00,0.00,0.00,27,41,16,0,6587311.84,1943651.09,0.00,5,7,120,1,0.00,16,3371877.07,system,2021-01-15 00:04:40.480,system,NULL,4
ICOOL Mạc Đỉnh Chi,5398AC72-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,12,82641600.00,79798820.00,359100.00,0.00,2483680.00,334230.00,0.00,171,168,46,4,22741935.48,18837668.58,576870.00,15,5,260,2.19,0.00,21,39130315.94,system,2021-01-15 00:03:40.430,system,NULL,4
ICOOL Trần Bình Trọng,D5EEAE13-8B56-EB11-80FC-509A4C8C9FAC,2021-01-14,13,25278300.00,23440185.00,1481835.00,80120.00,276160.00,213840.00,0.00,67,49,20,4,9345161.29,5254176.34,295824.00,7,9,180,1.18,0.00,17,9350511.37,system,2021-01-15 00:08:10.560,system,NULL,4
ICOOL Cách Mạng Tháng 8,EADE3F19-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,14,66153200.00,63537232.00,1302438.00,0.00,1313530.00,320538.00,0.00,165,141,46,9,18661290.32,12592717.41,315950.00,17,7,340,1.64,0.00,28,32919712.27,system,2021-01-15 00:01:10.400,system,NULL,4
ICOOL Cầu Chữ Y,6E0F242B-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,16,10863200.00,10698165.00,165035.00,0.00,0.00,0.00,0.00,23,27,10,1,4903225.80,2302934.34,0.00,4,10,100,0.71,0.00,14,3492004.86,system,2021-01-15 00:01:40.417,system,NULL,4
ICOOL Nhị Thiên Đường,975940BA-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,17,11457700.00,11094800.00,0.00,0.00,362900.00,0.00,0.00,23,19,10,0,10135483.88,2639073.19,0.00,0,17,170,0.63,0.00,16,-1679757.07,system,2021-01-15 00:05:40.517,system,NULL,4
ICOOL Trần Não,669D9825-8B56-EB11-80FC-509A4C8C9FAC,2021-01-14,18,84461101.00,83542906.00,918195.00,0.00,0.00,484980.00,0.00,309,177,53,4,16096774.20,20562657.16,463500.00,26,4,240,2.65,0.00,20,47831954.64,system,2021-01-15 00:08:40.610,system,NULL,4
ICOOL Nguyễn Tri Phương,061A58A8-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,19,14228000.00,14046960.00,145000.00,36040.00,0.00,0.00,0.00,44,50,18,0,8090241.94,2891033.53,0.00,1,15.56,280,1.13,0.00,16,3065684.54,system,2021-01-15 00:05:10.473,system,NULL,4
ICOOL Đồng Đen,A6E0093D-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,22,39474100.00,38965473.00,301427.00,0.00,207200.00,0.00,1320000.00,112,64,31,4,10775806.45,8541052.39,0.00,16,7,220,1.24,0.00,25,20968614.16,system,2021-01-15 00:02:10.447,system,NULL,4
ICOOL Phan Chu Trinh,A88F24CC-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,23,20765600.00,20416970.00,348630.00,0.00,0.00,0.00,0.00,48,36,18,1,8152338.71,5390103.00,0.00,3,6.67,120,1.29,0.00,14,6874528.29,system,2021-01-15 00:06:10.533,system,NULL,4
ICOOL Phan Xích Long,066601DE-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,24,64348800.00,62528840.00,1118880.00,0.00,701080.00,0.00,0.00,144,128,46,5,14032258.06,12593656.14,0.00,19,5.22,240,1.84,0.00,25,35902925.80,system,2021-01-15 00:06:40.503,system,NULL,4
ICOOL Vũng Tàu,5A4A5B49-8B56-EB11-80FC-509A4C8C9FAC,2021-01-14,25,6795000.00,5996200.00,351800.00,0.00,447000.00,350180.00,0.00,18,14,3,1,4161290.32,1583579.28,0.00,0,40,120,0.19,0.00,16,601510.40,system,2021-01-15 00:09:40.610,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,6891425B-8B56-EB11-80FC-509A4C8C9FAC,2021-01-14,4,48203500.00,46373295.00,1830205.00,0.00,0.00,0.00,0.00,135,101,35,2,16209677.42,11823061.15,975000.00,16,9,320,1.21,0.00,29,19315556.43,system,2021-01-15 00:10:10.643,system,NULL,4
ICOOL Tô Ký,9240D001-8B56-EB11-80FC-509A4C8C9FAC,2021-01-14,5,35937900.00,34174375.00,343800.00,58775.00,1360950.00,0.00,100000.00,64,58,26,0,10919354.84,8644143.08,0.00,6,5,150,1,0.00,26,14710877.08,system,2021-01-15 00:07:40.577,system,NULL,4
ICOOL Bình Phú,620F6107-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,6,30643900.00,29531969.00,857916.00,152915.00,101100.00,0.00,0.00,68,66,19,1,21487512.59,8084290.20,0.00,8,12,230,0.79,0.00,24,-39833.79,system,2021-01-15 00:00:40.420,system,NULL,4
ICOOL Dương Bá Trạc,F65FE14E-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,7,49113000.00,48532710.00,434670.00,43270.00,102350.00,210100.00,0.00,121,69,35,6,18865550.10,9658355.64,0.00,13,9.14,320,1.52,0.00,23,20218904.26,system,2021-01-15 00:02:40.380,system,NULL,4
ICOOL Nguyễn Sơn,E8748F84-8A56-EB11-80FC-509A4C8C9FAC,2021-01-14,9,19684000.00,19106825.00,553775.00,0.00,23400.00,0.00,0.00,52,70,20,4,8019064.52,4486439.77,0.00,6,7.5,150,1.43,0.00,14,6601320.72,system,2021-01-15 00:04:10.440,system,NULL,4
ICOOL Ung Văn Khiêm,8625874B-5457-EB11-80FD-509A4C8C9FAC,2021-01-15,1,179951466.00,166333939.38,4562601.62,19675.00,9035250.00,2362193.50,0.00,444,233,92,6,25600000.01,38712222.83,0.00,38,3,299,2.63,0.00,35,104383910.04,system,2021-01-16 00:08:33.093,system,NULL,4
ICOOL Thành Thái,0EE6F503-5457-EB11-80FD-509A4C8C9FAC,2021-01-15,10,93126900.00,90621370.00,1790960.00,123290.00,591280.00,270880.00,0.00,283,223,73,4,20213348.39,16685674.71,0.00,33,4,351,2.61,0.00,28,53993226.90,system,2021-01-16 00:06:33.023,system,NULL,4
ICOOL Nguyễn Trãi,337E7BAA-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,11,14305300.00,13796465.00,13035.00,0.00,495800.00,0.00,0.00,49,39,12,2,6587311.84,3051513.52,0.00,5,13,160,0.75,0.00,16,4157639.64,system,2021-01-16 00:04:02.903,system,NULL,4
ICOOL Mạc Đỉnh Chi,7A9AB686-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,12,104439900.00,101593980.00,1950180.00,0.00,895740.00,1008260.00,0.00,204,194,50,7,22741935.48,20049089.51,0.00,19,6,300,2.38,0.00,21,59811215.01,system,2021-01-16 00:03:02.893,system,NULL,4
ICOOL Trần Bình Trọng,09D1C227-5457-EB11-80FD-509A4C8C9FAC,2021-01-15,13,41518300.00,39600195.00,995275.00,0.00,922830.00,254241.00,0.00,99,103,31,3,9345161.29,6899101.67,0.00,11,7.1,220,1.82,0.00,17,23610173.04,system,2021-01-16 00:07:33.083,system,NULL,4
ICOOL Cách Mạng Tháng 8,46FEE72E-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,14,135893800.00,130650145.00,2110605.00,0.00,3133050.00,687847.50,0.00,314,278,78,9,18661290.32,25152487.87,0.00,26,4,340,2.79,0.00,28,87524214.31,system,2021-01-16 00:00:35.577,system,NULL,4
ICOOL Cầu Chữ Y,9577233F-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,16,17359800.00,16749230.00,321170.00,0.00,289400.00,0.00,0.00,33,32,12,0,4903225.80,3307774.01,0.00,3,10,130,0.86,0.00,14,8538230.19,system,2021-01-16 00:01:02.810,system,NULL,4
ICOOL Nhị Thiên Đường,F67341CE-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,17,34304200.00,34081440.00,0.00,0.00,222760.00,469140.00,0.00,69,54,25,0,10135483.88,7591781.11,0.00,2,8,200,1.56,0.00,16,16823315.01,system,2021-01-16 00:05:02.920,system,NULL,4
ICOOL Trần Não,71EDA539-5457-EB11-80FD-509A4C8C9FAC,2021-01-15,18,111314600.00,109830130.00,563155.00,316525.00,604790.00,859000.00,0.00,279,222,57,4,16096774.20,25162638.10,47000.00,21,5,300,2.85,0.00,20,69476717.70,system,2021-01-16 00:08:03.097,system,NULL,4
ICOOL Nguyễn Tri Phương,1C1A65BC-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,19,30890000.00,30600000.00,290000.00,0.00,0.00,123600.00,0.00,88,92,31,3,8090241.94,5554525.48,26070.00,2,9.03,280,1.94,0.00,16,17104902.58,system,2021-01-16 00:04:32.957,system,NULL,4
ICOOL Đồng Đen,12F10B51-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,22,70034600.00,69079215.00,709930.00,82555.00,162900.00,0.00,0.00,189,175,48,7,10775806.45,13395749.98,0.00,13,5,260,1.92,0.00,25,44907658.57,system,2021-01-16 00:01:32.853,system,NULL,4
ICOOL Phan Chu Trinh,8D3B27E0-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,23,35171000.00,33976540.00,590500.00,0.00,603960.00,70680.00,0.00,102,58,32,4,8152338.71,6614338.34,0.00,7,4.69,150,2.29,0.00,14,19280542.95,system,2021-01-16 00:05:32.950,system,NULL,4
ICOOL Phan Xích Long,F6060BF2-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,24,103585900.00,102129980.00,659575.00,266435.00,529910.00,94540.00,0.00,220,183,52,10,14032258.06,21451610.50,0.00,18,4.62,240,2.08,0.00,25,66740651.44,system,2021-01-16 00:06:02.963,system,NULL,4
ICOOL Vũng Tàu,9F406A5D-5457-EB11-80FD-509A4C8C9FAC,2021-01-15,25,8630200.00,6997320.00,948200.00,0.00,684680.00,0.00,0.00,23,34,8,3,4161290.32,1759777.10,0.00,2,16,130,0.5,0.00,16,1076252.58,system,2021-01-16 00:09:03.103,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,FB8F546F-5457-EB11-80FD-509A4C8C9FAC,2021-01-15,4,88022700.00,85143562.00,1931548.00,119650.00,827940.00,581932.00,0.00,230,184,59,5,16209677.42,19240735.49,0.00,23,5,320,2.03,0.00,29,50275081.09,system,2021-01-16 00:09:33.160,system,NULL,4
ICOOL Tô Ký,7707DC15-5457-EB11-80FD-509A4C8C9FAC,2021-01-15,5,28961600.00,28629905.00,331695.00,0.00,0.00,113530.00,0.00,49,48,24,1,10919354.84,5661720.00,0.00,13,7,170,0.92,0.00,26,12162360.16,system,2021-01-16 00:07:03.053,system,NULL,4
ICOOL Bình Phú,2806521B-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,6,68555900.00,64400562.00,3554908.00,162070.00,438360.00,116793.00,0.00,170,118,36,3,21487512.59,17727421.56,0.00,6,8,290,1.5,0.00,24,25302420.85,system,2021-01-16 00:00:02.717,system,NULL,4
ICOOL Dương Bá Trạc,A50BE262-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,7,91071800.00,89725655.00,1227565.00,0.00,118580.00,947988.00,0.00,151,165,54,7,18865550.10,18769860.75,795027.00,11,5.93,320,2.35,0.00,23,53833259.15,system,2021-01-16 00:02:02.780,system,NULL,4
ICOOL Nguyễn Sơn,171A9398-5357-EB11-80FD-509A4C8C9FAC,2021-01-15,9,33398400.00,32980620.00,417780.00,0.00,0.00,0.00,0.00,94,73,24,4,8019064.52,21875715.94,14174198.02,15,8.33,200,1.71,0.00,14,17260037.56,system,2021-01-16 00:03:32.860,system,NULL,4
ICOOL Ung Văn Khiêm,616D7F79-1D58-EB11-80FD-509A4C8C9FAC,2021-01-16,1,222645800.00,217414127.00,3231493.00,169680.00,1830500.00,728644.00,0.00,607,342,123,8,25600000.01,48741262.34,0.00,57,2,300,3.51,0.00,35,143801508.65,system,2021-01-17 00:08:39.060,system,NULL,4
ICOOL Thành Thái,6D8E9C31-1D58-EB11-80FD-509A4C8C9FAC,2021-01-16,10,118755201.00,116055864.00,1477327.00,0.00,1222010.00,656580.00,0.00,318,255,76,8,20213348.39,24513133.99,0.00,38,4,344,2.71,0.00,28,71985961.62,system,2021-01-17 00:06:38.457,system,NULL,4
ICOOL Nguyễn Trãi,C94615D8-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,11,34971900.00,33714625.00,977855.00,0.00,279420.00,0.00,0.00,117,86,27,2,6587311.84,6881227.96,0.00,10,5,150,1.69,0.00,16,20246085.20,system,2021-01-17 00:04:08.250,system,NULL,4
ICOOL Mạc Đỉnh Chi,8EBD60B4-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,12,112477200.00,110360185.00,955465.00,0.00,1161550.00,582300.00,0.00,222,193,62,11,22741935.48,22396100.01,205816.00,30,4,300,2.95,0.00,21,66010265.51,system,2021-01-17 00:03:08.347,system,NULL,4
ICOOL Trần Bình Trọng,6D331957-1D58-EB11-80FD-509A4C8C9FAC,2021-01-16,13,46482100.00,43932541.00,1250324.00,0.00,1299235.00,0.00,0.00,91,83,24,0,9345161.29,10488037.68,315950.00,6,9.17,220,1.41,0.00,17,24415292.03,system,2021-01-17 00:07:41.347,system,NULL,4
ICOOL Cách Mạng Tháng 8,3298D15A-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,14,151799200.00,147823725.00,2815820.00,147325.00,1012330.00,761385.50,0.00,322,293,77,17,18661290.32,29855931.23,0.00,44,4,340,2.75,0.00,28,100067888.95,system,2021-01-17 00:00:38.093,system,NULL,4
ICOOL Cầu Chữ Y,E0E2B26C-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,16,34343100.00,34081215.00,132025.00,0.00,129860.00,0.00,0.00,64,73,25,4,4903225.80,6326102.01,0.00,9,5,130,1.79,0.00,14,22851887.19,system,2021-01-17 00:01:08.090,system,NULL,4
ICOOL Nhị Thiên Đường,0109F0FB-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,17,39243500.00,38049745.00,459905.00,0.00,733850.00,0.00,0.00,71,47,27,3,10135483.88,8362460.63,0.00,7,7,200,1.69,0.00,16,19551800.49,system,2021-01-17 00:05:08.403,system,NULL,4
ICOOL Trần Não,F7855167-1D58-EB11-80FD-509A4C8C9FAC,2021-01-16,18,148022600.00,145865409.00,1694691.00,141500.00,321000.00,1758411.00,0.00,366,304,77,4,16096774.20,35855030.74,0.00,30,3,300,3.85,0.00,20,95672015.06,system,2021-01-17 00:08:08.560,system,NULL,4
ICOOL Nguyễn Tri Phương,66C1FCE9-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,19,45668400.00,45233400.00,145000.00,0.00,290000.00,0.00,0.00,117,124,39,5,8090241.94,8821939.06,42000.00,3,7.18,280,2.44,0.00,16,28363219.00,system,2021-01-17 00:04:38.290,system,NULL,4
ICOOL Đồng Đen,C1E0977E-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,22,92477300.00,91447425.00,591875.00,0.00,438000.00,0.00,0.00,252,263,57,3,10775806.45,18971974.10,0.00,42,4,260,2.28,0.00,25,61699644.45,system,2021-01-17 00:01:38.113,system,NULL,4
ICOOL Phan Chu Trinh,FC62CD0D-1D58-EB11-80FD-509A4C8C9FAC,2021-01-16,23,51517700.00,49723470.00,1794230.00,0.00,0.00,96190.00,0.00,113,62,37,3,8152338.71,10416582.34,0.00,15,4.05,150,2.64,0.00,14,31250738.95,system,2021-01-17 00:05:38.377,system,NULL,4
ICOOL Phan Xích Long,312EAF1F-1D58-EB11-80FD-509A4C8C9FAC,2021-01-16,24,106419000.00,104481225.00,1068605.00,41980.00,827190.00,658756.00,0.00,251,214,64,6,14032258.06,21059472.66,315950.00,28,3.75,240,2.56,0.00,25,70364200.28,system,2021-01-17 00:06:08.380,system,NULL,4
ICOOL Vũng Tàu,4065098B-1D58-EB11-80FD-509A4C8C9FAC,2021-01-16,25,17962800.00,14805700.00,2902900.00,0.00,254200.00,0.00,0.00,58,56,16,3,4161290.32,3803558.76,0.00,7,8,130,1,0.00,16,6840850.92,system,2021-01-17 00:09:08.487,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,DB2AF59C-1D58-EB11-80FD-509A4C8C9FAC,2021-01-16,4,155693500.00,149576684.00,4577061.00,37355.00,1502400.00,0.00,7770000.00,416,268,91,10,16209677.42,36377619.11,0.00,32,3,320,3.14,0.00,29,104759387.47,system,2021-01-17 00:09:38.553,system,NULL,4
ICOOL Tô Ký,9F45AD43-1D58-EB11-80FD-509A4C8C9FAC,2021-01-16,5,81537600.00,78809404.00,1712006.00,0.00,1016190.00,0.00,0.00,133,117,49,4,10919354.84,19537085.91,0.00,10,4,200,1.88,0.00,26,48352963.25,system,2021-01-17 00:07:08.763,system,NULL,4
ICOOL Bình Phú,5282F448-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,6,91854600.00,88351111.00,2344994.00,135135.00,1023360.00,398400.00,0.00,231,175,56,4,21487512.59,18935069.73,0.00,4,5,300,2.33,0.00,24,48326928.68,system,2021-01-17 00:00:08.120,system,NULL,4
ICOOL Dương Bá Trạc,14767E90-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,7,156261700.00,152025371.25,3133665.00,500123.75,602540.00,950235.10,100000.00,281,285,81,9,18865550.10,33545797.99,255616.67,25,3.95,320,3.52,0.00,23,100919874.93,system,2021-01-17 00:02:08.143,system,NULL,4
ICOOL Nguyễn Sơn,598230C6-1C58-EB11-80FD-509A4C8C9FAC,2021-01-16,9,58335000.00,57986080.00,128360.00,0.00,220560.00,0.00,0.00,165,173,47,0,8019064.52,13284855.87,0.00,20,4.26,200,3.36,0.00,14,36682159.62,system,2021-01-17 00:03:38.230,system,NULL,4
ICOOL Ung Văn Khiêm,A291CDA3-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,1,159862200.00,156763427.00,2168343.00,83400.00,847030.00,673928.00,0.00,473,241,96,4,25600000.01,38982750.70,0.00,55,3,300,2.74,0.00,35,92854604.29,system,2021-01-18 00:08:38.880,system,NULL,4
ICOOL Thành Thái,6C6E3B5C-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,10,72478800.00,71470150.00,792380.00,43390.00,172880.00,0.00,0.00,228,195,58,11,20213348.39,24882045.89,0.00,32,0,1,2.07,0.00,28,26374755.72,system,2021-01-18 00:06:38.803,system,NULL,4
ICOOL Nguyễn Trãi,B573CB02-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,11,20861500.00,20361305.00,500195.00,0.00,0.00,0.00,0.00,35,57,23,2,6587311.84,3162056.40,0.00,12,6,160,1.44,0.00,16,10611936.76,system,2021-01-18 00:04:08.753,system,NULL,4
ICOOL Mạc Đỉnh Chi,464EFADE-E558-EB11-80FD-509A4C8C9FAC,2021-01-17,12,65427200.00,63868915.00,861875.00,40730.00,655680.00,170060.00,0.00,131,111,43,3,22741935.48,13105003.67,0.00,19,6,270,2.05,0.00,21,28192035.85,system,2021-01-18 00:03:08.660,system,NULL,4
ICOOL Trần Bình Trọng,69F00080-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,13,23881900.00,22800510.00,670650.00,0.00,410740.00,0.00,0.00,69,63,22,2,9345161.29,4542887.00,0.00,9,8.18,180,1.29,0.00,17,8912461.71,system,2021-01-18 00:07:38.820,system,NULL,4
ICOOL Cách Mạng Tháng 8,8CF88A85-E558-EB11-80FD-509A4C8C9FAC,2021-01-17,14,90364500.00,87170956.00,2483164.00,175280.00,535100.00,233000.00,0.00,215,178,58,8,18661290.32,14357157.79,0.00,35,5,340,2.07,0.00,28,54385507.89,system,2021-01-18 00:00:38.613,system,NULL,4
ICOOL Cầu Chữ Y,2E236997-E558-EB11-80FD-509A4C8C9FAC,2021-01-17,16,30119800.00,29531672.00,457768.00,0.00,130360.00,0.00,0.00,70,59,23,5,4903225.80,5629390.57,0.00,5,5,120,1.64,0.00,14,18999055.63,system,2021-01-18 00:01:08.590,system,NULL,4
ICOOL Nhị Thiên Đường,4ABE8F26-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,17,35358001.00,34339280.90,215110.00,0.00,803610.10,0.00,0.00,75,51,24,3,10135483.88,8002592.44,0.00,7,7,190,1.5,0.00,16,16201204.58,system,2021-01-18 00:05:08.760,system,NULL,4
ICOOL Trần Não,B242E991-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,18,81674700.00,78836485.00,521595.00,0.00,2316620.00,225405.00,0.00,177,170,55,5,16096774.20,37223980.57,19030911.31,26,4,270,2.75,0.00,20,44772046.54,system,2021-01-18 00:08:08.863,system,NULL,4
ICOOL Nguyễn Tri Phương,BDE0A514-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,19,21829900.00,21578350.00,200000.00,51550.00,0.00,0.00,0.00,55,71,31,2,8090241.94,3225454.29,0.00,5,9.03,280,1.94,0.00,16,10262653.78,system,2021-01-18 00:04:38.703,system,NULL,4
ICOOL Đồng Đen,1B0F51A9-E558-EB11-80FD-509A4C8C9FAC,2021-01-17,22,60322000.00,58651175.00,1423005.00,0.00,247820.00,0.00,0.00,182,121,43,10,10775806.45,11746566.82,0.00,27,5,240,1.72,0.00,25,36128801.73,system,2021-01-18 00:01:38.633,system,NULL,4
ICOOL Phan Chu Trinh,33CF7138-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,23,44957200.00,42546290.00,1589230.00,0.00,821680.00,0.00,0.00,104,56,29,2,8152338.71,9655801.24,0.00,9,4.83,140,2.07,0.00,14,24738150.05,system,2021-01-18 00:05:38.760,system,NULL,4
ICOOL Phan Xích Long,F873534A-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,24,96246800.00,94872760.00,1121920.00,38430.00,213690.00,0.00,0.00,242,213,65,6,14032258.06,16632196.81,0.00,26,3.69,240,2.6,0.00,25,64208305.13,system,2021-01-18 00:06:08.760,system,NULL,4
ICOOL Vũng Tàu,EB0FAEB5-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,25,6897600.00,5142550.00,1755050.00,0.00,0.00,0.00,0.00,18,42,7,0,4161290.32,1465586.77,0.00,4,18,130,0.44,0.00,16,-484327.09,system,2021-01-18 00:09:08.873,system,NULL,4
ICOOL Xô Viết Nghệ Tĩnh,D10793C7-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,4,91333400.00,90164620.00,846550.00,99490.00,222740.00,0.00,0.00,264,184,60,10,16209677.42,21069571.78,0.00,31,5,320,2.07,0.00,29,52885370.80,system,2021-01-18 00:09:38.893,system,NULL,4
ICOOL Tô Ký,864F206E-E658-EB11-80FD-509A4C8C9FAC,2021-01-17,5,41627300.00,40656600.00,452580.00,0.00,518120.00,299240.00,0.00,86,101,37,1,10919354.84,8569342.50,0.00,31,5,200,1.42,0.00,26,21467142.66,system,2021-01-18 00:07:08.823,system,NULL,4
ICOOL Bình Phú,DDAFAB73-E558-EB11-80FD-509A4C8C9FAC,2021-01-17,6,46839700.00,45851935.00,533995.00,36320.00,417450.00,0.00,0.00,127,99,33,4,21487512.59,16920684.05,0.00,11,8,290,1.38,0.00,24,7443738.36,system,2021-01-18 00:00:08.630,system,NULL,4
ICOOL Dương Bá Trạc,C0FB30BB-E558-EB11-80FD-509A4C8C9FAC,2021-01-17,7,93107600.00,91327025.00,1327525.00,266510.00,186540.00,235480.00,0.00,189,158,60,7,18865550.10,18325796.92,1927000.00,20,5.33,320,2.61,0.00,23,56298157.99,system,2021-01-18 00:02:08.623,system,NULL,4
