name	id	date	cuahang_id	sum	total	mon	customer	bill	vat	phuphi	male	female	num_of_bill	complain	chiphi	goods	returns	customer_info	hour_per_bill	hours	tour	expense	room	profit	created_by	created_date	modified_by	modified_date	trangthai
ICOOL Nh? Thiên ???ng	400870B5-B94D-EA11-80E0-509A4C8C9FAC	12/02/2020	17	12134400	11495210	200000	0	439190	0	0	43	27	16	2	9324137.93	2417430.49	0	8	8	140	1	0	16	-246358.42	system	04:20.7	system	NULL	4
ICOOL Tr?n Não	65ED56C7-B94D-EA11-80E0-509A4C8C9FAC	12/02/2020	18	58227600	57838540	145000	0	244060	80745	0	167	155	42	0	16482758.62	13297190.44	0	11	5	250	2.1	0	20	28139335.94	system	04:50.7	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	BF0D39D9-B94D-EA11-80E0-509A4C8C9FAC	12/02/2020	19	9199500	9199500	0	0	0	0	0	35	34	13	5	885836.83	1929582.87	0	10	6.92	90	0.93	0	14	6384080.3	system	05:20.7	system	NULL	4
ICOOL ??ng ?en	B31D02FD-B94D-EA11-80E0-509A4C8C9FAC	12/02/2020	22	6264400	6264400	0	0	0	0	0	32	18	11	1	9688275.86	1421935.43	0	2	8	90	0.58	0	19	-4845811.29	system	06:20.7	system	NULL	4
ICOOL Phan Chu Trinh	1EE0E60E-BA4D-EA11-80E0-509A4C8C9FAC	12/02/2020	23	11585900	10201260	796800	0	587840	0	0	21	27	11	2	6358620.7	2989106.5	0	2	7	80	0.92	0	12	853532.8	system	06:50.8	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	57C5CD20-BA4D-EA11-80E0-509A4C8C9FAC	12/02/2020	4	29632000	29204000	399000	0	29000	0	0	73	86	26	3	17525862.07	7203106.67	0	28	11	294	0.9	0	29	4475031.26	system	07:20.8	system	NULL	4
ICOOL Tô Ký	AFE5AF32-BA4D-EA11-80E0-509A4C8C9FAC	12/02/2020	5	16849400	16223062	516008	0	110330	0	0	54	44	18	3	12373103.45	3718832.58	0	4	6	120	0.69	0	26	131125.97	system	07:50.8	system	NULL	4
ICOOL Bình Phú	4F799444-BA4D-EA11-80E0-509A4C8C9FAC	12/02/2020	6	42035500	41586500	449000	0	0	0	0	110	80	34	3	18955380.42	9032183.38	0	8	8	300	1.42	0	24	13598936.2	system	08:20.8	system	NULL	4
ICOOL D??ng Bá Tr?c	0DFC7856-BA4D-EA11-80E0-509A4C8C9FAC	12/02/2020	7	54941500	53826825	498000	31200	585475	100760	0	102	75	39	5	14796739.18	10364907.09	0	9	4	176	1.7	0	23	28765938.73	system	08:50.8	system	NULL	4
ICOOL Nguy?n S?n	54E15F68-BA4D-EA11-80E0-509A4C8C9FAC	12/02/2020	9	21624700	21199370	29000	52250	344080	0	0	63	69	25	8	8536551.73	4509062.07	0	0	5	140	1.79	0	14	8153756.2	system	09:20.8	system	NULL	4
ICOOL Ung V?n Khiêm	A8282345-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	1	82438300	80966880	214500	0	1256920	120225	0	288	48	53	5	24315350.39	17618519.42	0	19	7	372	1.51	0	35	39153235.19	system	00:01.1	system	NULL	4
ICOOL Thành Thái	ABD20E57-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	10	52828900	51629695	886000	201675	111530	107375	0	168	137	44	5	21835517.23	10614820.37	0	20	6	280	1.91	0	23	19286732.4	system	00:31.1	system	NULL	4
ICOOL Nguy?n Trãi	153FEC68-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	11	16618600	16191600	427000	0	0	0	0	54	50	22	3	6539413.96	3210194.18	0	3	5	110	1.38	0	16	6441991.86	system	01:01.1	system	NULL	4
ICOOL M?c ??nh Chi	22B3D57A-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	12	57737801	56491965.95	812340	148485.05	285010	0	0	111	111	42	9	16017241.38	10969269.9	0	11	6	260	2	0	21	29505454.67	system	01:31.2	system	NULL	4
ICOOL Tr?n Bình Tr?ng	F924B38C-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	13	3285900	3169820	0	0	116080	0	0	7	18	6	0	5655172.42	850259.7	0	0	11	70	0.5	0	12	-3335612.12	system	02:01.1	system	NULL	4
ICOOL Cách M?ng Tháng 8	A66C9C9E-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	14	66031700	60607120	1159600	96180	4168800	208453.5	0	229	132	52	6	17627586.21	11161321.09	0	14	5	310	1.86	0	28	32026666.2	system	02:31.2	system	NULL	4
ICOOL C?u Ch? Y	952A7CB0-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	16	4809000	4560000	249000	0	0	0	0	15	9	4	1	5224137.94	1512004.91	0	0	10	40	0.33	0	12	-2176142.85	system	03:01.2	system	NULL	4
ICOOL Nh? Thiên ???ng	E22363C2-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	17	12768500	12768500	0	0	0	0	0	30	19	11	2	9324137.93	2850772.33	0	5	13	150	0.69	0	16	593589.74	system	03:31.2	system	NULL	4
ICOOL Tr?n Não	02124AD4-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	18	47756800	47054800	594000	0	108000	444630	0	130	180	36	3	16482758.62	10670024.12	0	7	6	250	1.8	0	20	20346647.26	system	04:01.3	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	21332CE6-824E-EA11-80E0-509A4C8C9FAC	13/02/2020	19	12376200	11930240	119000	0	326960	0	0	46	38	17	6	885836.83	2428302.47	0	3	5.29	90	1.21	0	14	8616100.7	system	04:31.3	system	NULL	4
ICOOL ??ng ?en	B61EFA09-834E-EA11-80E0-509A4C8C9FAC	13/02/2020	22	11217000	11131800	0	0	85200	0	0	58	30	17	1	9688275.86	2653140.24	0	3	5	100	0.89	0	19	-1209616.1	system	05:31.3	system	NULL	4
ICOOL Phan Chu Trinh	08F9D91B-834E-EA11-80E0-509A4C8C9FAC	13/02/2020	23	13028600	12733200	295400	0	0	0	0	45	25	17	1	6358620.69	3502371.37	0	4	4.71	80	1.42	0	12	2872207.94	system	06:01.3	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	E067CA2D-834E-EA11-80E0-509A4C8C9FAC	13/02/2020	4	41751300	41473170	33880	0	244250	0	0	120	99	32	5	17525862.07	10317794.4	0	12	9	294	1.1	0	29	13629513.53	system	06:31.4	system	NULL	4
ICOOL Tô Ký	74C3A73F-834E-EA11-80E0-509A4C8C9FAC	13/02/2020	5	23790200	22620092	624858	42840	502410	80975	0	84	58	24	2	12373103.45	5782419.92	0	7	6	160	0.92	0	26	4545543.63	system	07:01.4	system	NULL	4
ICOOL Bình Phú	A1A88E51-834E-EA11-80E0-509A4C8C9FAC	13/02/2020	6	41327400	39933460	1303800	90140	0	0	0	104	64	37	4	18955380.42	7725142.59	0	5	8	300	1.54	0	24	13252936.99	system	07:31.4	system	NULL	4
ICOOL D??ng Bá Tr?c	8DF98761-834E-EA11-80E0-509A4C8C9FAC	13/02/2020	7	79085500	76662720	1234800	58600	1129380	0	0	165	111	55	11	14796739.18	16387587.81	0	19	3	208	2.39	0	23	45478393.01	system	08:01.4	system	NULL	4
ICOOL Nguy?n S?n	FA826C73-834E-EA11-80E0-509A4C8C9FAC	13/02/2020	9	21742700	21594130	50000	0	98570	44356.5	0	46	52	18	4	8536551.73	5660446.15	0	8	7	130	1.29	0	14	7441488.62	system	08:31.4	system	NULL	4
ICOOL Ung V?n Khiêm	21FDA18B-4B4F-EA11-80E1-509A4C8C9FAC	14/02/2020	1	100994600	100066435	244000	140325	543840	0	0	274	274	71	7	24315350.39	17860735.6	0	30	5	365	2.03	0	35	57890349.01	system	00:48.2	system	NULL	4
ICOOL Thành Thái	8382879D-4B4F-EA11-80E1-509A4C8C9FAC	14/02/2020	10	89964800	86362110	2314500	0	1288190	0	0	251	226	64	12	21835517.23	17250331.54	0	27	4	270	2.78	0	23	47276261.23	system	01:18.2	system	NULL	4
ICOOL Nguy?n Trãi	C0EA69AF-4B4F-EA11-80E1-509A4C8C9FAC	14/02/2020	11	14200100	13752100	264000	0	184000	0	90000	37	38	20	2	6539413.96	2248441.09	0	2	6	120	1.25	0	16	5054244.95	system	01:48.2	system	NULL	4
ICOOL M?c ??nh Chi	B3D94EC1-4B4F-EA11-80E1-509A4C8C9FAC	14/02/2020	12	50666100	50016960	649140	0	0	421125	0	101	108	40	8	16017241.38	7897474.53	0	17	6	260	1.9	0	21	26523369.09	system	02:18.2	system	NULL	4
ICOOL Tr?n Bình Tr?ng	C9DD35D3-4B4F-EA11-80E1-509A4C8C9FAC	14/02/2020	13	11953800	11822050	131750	0	0	0	0	48	28	14	3	5655172.42	2851264.8	0	5	5	80	1.17	0	12	3315612.78	system	02:48.3	system	NULL	4
ICOOL Cách M?ng Tháng 8	6F691AE5-4B4F-EA11-80E1-509A4C8C9FAC	14/02/2020	14	60628100	59808336	477960	0	341804	92400	0	186	129	44	2	17627586.21	9461049.28	0	18	7	320	1.57	0	28	32812100.51	system	03:18.3	system	NULL	4
ICOOL C?u Ch? Y	35B003F7-4B4F-EA11-80E1-509A4C8C9FAC	14/02/2020	16	11505400	11415120	0	0	90280	0	0	39	40	16	1	5224137.94	2859672.29	0	0	3	50	1.33	0	12	3331309.77	system	03:48.4	system	NULL	4
ICOOL Nh? Thiên ???ng	970D0A09-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	17	23779600	23311530	249000	0	219070	0	0	66	44	26	5	9324137.93	4016949.23	0	5	6	170	1.63	0	16	9970442.84	system	04:18.6	system	NULL	4
ICOOL Tr?n Não	2818CE1A-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	18	70415800	68563450	443800	107500	1301050	335475	300000	156	199	54	3	16482758.62	12994662.56	0	13	4	250	2.7	0	20	39721503.82	system	04:48.4	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	AA93AB2C-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	19	26176000	26151000	25000	0	0	0	0	75	86	32	7	885836.83	5224801.79	0	8	3.75	120	2.29	0	14	20040361.38	system	05:18.4	system	NULL	4
ICOOL ??ng ?en	A386604C-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	22	23766900	23155180	498000	49680	64040	0	0	89	70	34	1	9688275.86	4389480.89	0	6	3	120	1.79	0	19	9077423.25	system	06:18.4	system	NULL	4
ICOOL Phan Chu Trinh	56925762-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	23	17709400	17394400	249000	0	66000	0	0	44	47	21	1	6358620.69	3833828.77	0	1	4.29	90	1.75	0	12	7201950.54	system	06:48.4	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	86AB3C74-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	4	60344900	59647900	697000	0	0	126330	0	173	140	51	7	17525862.07	12101308.39	0	11	5	294	1.76	0	29	30147059.54	system	07:18.5	system	NULL	4
ICOOL Tô Ký	2CBE1F86-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	5	40552800	37788823	2411812	159345	192820	0	0	121	89	40	8	12373103.45	8910849.03	0	8	4	170	1.54	0	26	16504870.52	system	07:48.5	system	NULL	4
ICOOL Bình Phú	E9791B96-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	6	88807100	83901215	3469000	272385	1164500	0	0	172	137	56	3	18955380.42	17057919.33	0	16	5	300	2.33	0	24	47887915.25	system	08:18.5	system	NULL	4
ICOOL D??ng Bá Tr?c	7945EBA9-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	7	104091500	102996615	249000	150225	695660	0	0	189	138	69	6	14796739.18	19583269.56	0	24	3	216	3	0	23	68616606.26	system	08:48.5	system	NULL	4
ICOOL Nguy?n S?n	0765CDBB-4C4F-EA11-80E1-509A4C8C9FAC	14/02/2020	9	36200300	35528600	304280	0	367420	0	0	79	104	34	3	8536551.73	7245965.46	0	12	4	150	2.43	0	14	19746082.81	system	09:18.5	system	NULL	4
ICOOL Ung V?n Khiêm	D9CFEA9E-1450-EA11-80E1-509A4C8C9FAC	15/02/2020	1	147488400	144824080	1177000	57860	1429460	100150	0	379	337	90	6	24315350.39	30201275.11	0	43	4	361	2.57	0	35	90407604.5	system	00:09.4	system	NULL	4
ICOOL Thành Thái	55BAD1B0-1450-EA11-80E1-509A4C8C9FAC	15/02/2020	10	85705600	85128465	99600	0	477535	51900	450000	246	262	70	16	21835517.23	15322714.28	0	30	4	322	3.04	0	23	48472133.49	system	00:39.4	system	NULL	4
ICOOL Nguy?n Trãi	C576B1C2-1450-EA11-80E1-509A4C8C9FAC	15/02/2020	11	24804500	24804500	0	0	0	0	0	77	53	23	2	6539413.96	5402137.38	0	2	5	120	1.44	0	16	12862948.66	system	01:09.4	system	NULL	4
ICOOL M?c ??nh Chi	E3C696D4-1450-EA11-80E1-509A4C8C9FAC	15/02/2020	12	83161400	80826350	1004170	0	1330880	107900	0	190	178	63	8	16017241.38	13606283.07	0	29	4	260	3	0	21	51310725.55	system	01:39.4	system	NULL	4
ICOOL Tr?n Bình Tr?ng	769F7BE6-1450-EA11-80E1-509A4C8C9FAC	15/02/2020	13	8695600	8446600	249000	0	0	0	0	24	33	14	4	5655172.42	1814584.76	0	1	6	90	1.17	0	12	976842.82	system	02:09.5	system	NULL	4
ICOOL Cách M?ng Tháng 8	746A60F8-1450-EA11-80E1-509A4C8C9FAC	15/02/2020	14	89992200	89052640	329400	0	610160	153175	0	288	202	65	7	17627586.21	14540102.58	0	22	5	350	2.32	0	28	57038126.21	system	02:39.5	system	NULL	4
ICOOL C?u Ch? Y	390C450A-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	16	21046400	20797400	249000	0	0	0	0	79	50	25	1	5224137.94	5460104.25	0	3	2	50	2.08	0	12	10113157.81	system	03:09.5	system	NULL	4
ICOOL Nh? Thiên ???ng	2EF62B1C-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	17	41650900	40897130	249000	0	504770	0	0	81	57	27	9	9324137.93	8513568	0	7	6	170	1.69	0	16	23059424.07	system	03:39.5	system	NULL	4
ICOOL Tr?n Não	B48E102E-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	18	120602300	118135820	847800	280410	1338270	306498	200000	271	317	70	3	16482758.62	25872658.32	0	25	3	250	3.5	0	20	76286901.06	system	04:09.6	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	6176F53F-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	19	22711200	22310780	232000	32370	136050	0	80000	91	86	29	7	885836.83	4385210.18	0	11	4.14	120	2.07	0	14	17119732.99	system	04:39.6	system	NULL	4
ICOOL ??ng ?en	B138BB63-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	22	36571700	35813825	479000	72755	206120	40617	0	126	79	37	2	9688275.86	8411463.69	0	15	3	120	1.95	0	19	17754702.45	system	05:39.6	system	NULL	4
ICOOL Phan Chu Trinh	49D99F75-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	23	26537350	25805350	232000	0	500000	0	0	81	64	26	5	6358620.69	6810521.61	0	7	3.46	90	2.17	0	12	12636207.7	system	06:09.6	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	AAF48687-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	4	100013000	98103505	768000	622725	518770	0	0	282	235	75	6	17525862.07	22676831.17	0	23	3	294	2.59	0	29	57900811.76	system	06:39.7	system	NULL	4
ICOOL Tô Ký	0CEE6B99-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	5	53115700	50421659	2352676	154745	186620	58900	0	170	110	48	3	12373103.45	11258180.18	0	17	3	180	1.85	0	26	26849275.37	system	07:09.7	system	NULL	4
ICOOL Bình Phú	14EA50AB-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	6	85980200	84395140	747000	248420	589640	100796	0	150	133	49	7	18955380.41	17797306.14	0	19	6.12	300	2.04	0	24	47743249.45	system	07:39.7	system	NULL	4
ICOOL D??ng Bá Tr?c	ACCE37BD-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	7	99322401	97787246	969600	131365	434190	196275	0	185	131	66	11	14796739.18	18531685.54	0	22	3	224	2.87	0	23	64655096.28	system	08:09.7	system	NULL	4
ICOOL Nguy?n S?n	295D1ACF-1550-EA11-80E1-509A4C8C9FAC	15/02/2020	9	42032500	39549580	180000	0	2302920	0	0	113	109	33	1	8536551.73	8716512.53	0	16	4	160	2.36	0	14	22296515.74	system	08:39.7	system	NULL	4
ICOOL Ung V?n Khiêm	33BF6CD0-DD50-EA11-80E1-509A4C8C9FAC	16/02/2020	1	91492400	90970300	0	72450	449650	0	0	288	231	65	10	24315350.39	17455946.91	0	37	5	347	1.86	0	35	49199002.7	system	00:21.3	system	NULL	4
ICOOL Thành Thái	1C6E4FE2-DD50-EA11-80E1-509A4C8C9FAC	16/02/2020	10	72191800	70224775	1201000	85675	680350	105275	0	225	213	66	9	21835517.23	12716508.62	0	58	5	336	2.87	0	23	35778024.15	system	00:51.3	system	NULL	4
ICOOL Nguy?n Trãi	5A8634F4-DD50-EA11-80E1-509A4C8C9FAC	16/02/2020	11	23433400	22281160	435000	0	717240	0	0	61	59	23	4	6539413.96	4624436.38	0	0	4	100	1.44	0	16	11117309.66	system	01:21.3	system	NULL	4
ICOOL M?c ??nh Chi	A4FA1806-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	12	40833200	40315130	0	0	518070	127980	0	93	101	34	4	16017241.38	7278440.69	0	20	7	260	1.62	0	21	17147427.93	system	01:51.3	system	NULL	4
ICOOL Tr?n Bình Tr?ng	CCA2FE17-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	13	13467500	13420750	17500	0	29250	0	0	38	51	17	2	5655172.42	3191073.24	0	3	5	90	1.42	0	12	4574504.34	system	02:21.4	system	NULL	4
ICOOL Cách M?ng Tháng 8	9867E229-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	14	52756700	50977710	49800	0	1729190	0	0	150	123	41	5	17627586.21	8715704.15	0	20	8	330	1.46	0	28	24634419.64	system	02:51.4	system	NULL	4
ICOOL C?u Ch? Y	7FC2C63B-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	16	5251700	5232140	19560	0	0	0	0	17	13	8	2	5224137.94	1511554.27	467268	1	5	40	0.67	0	12	-1036284.21	system	03:21.4	system	NULL	4
ICOOL Nh? Thiên ???ng	1A6DA94D-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	17	23110200	22856450	0	0	253750	0	0	61	44	21	0	9324137.93	4459826.87	0	11	7	160	1.31	0	16	9072485.2	system	03:51.4	system	NULL	4
ICOOL Tr?n Não	E5378D5F-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	18	57165500	56219400	875100	0	71000	0	0	135	177	43	4	16482758.62	11321893.72	0	12	5	250	2.15	0	20	28414747.66	system	04:21.4	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	75037571-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	19	15713400	15713400	0	0	0	0	40000	57	42	19	2	885836.83	3078481.1	0	9	6.32	120	1.36	0	14	11789082.07	system	04:51.5	system	NULL	4
ICOOL ??ng ?en	26093E95-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	22	20568300	20111100	417000	0	40200	69405	50000	81	51	29	1	9688275.86	3676849.23	0	13	3	110	1.53	0	19	6865379.91	system	05:51.5	system	NULL	4
ICOOL Phan Chu Trinh	843821A7-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	23	22713350	22464350	249000	0	0	0	0	72	49	21	5	6358620.69	6079076.08	0	9	4.29	90	1.75	0	12	10026653.23	system	06:21.5	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	ED0C06B9-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	4	76889000	74201470	1815500	262280	609750	0	210000	234	171	64	11	17525862.07	16712948.47	0	51	4	294	2.21	0	29	40172659.46	system	06:51.5	system	NULL	4
ICOOL Tô Ký	ADC4EBCA-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	5	49272400	47053116	1055619	205375	958290	0	150000	125	96	39	0	12373103.45	11044595.1	0	8	4	170	1.5	0	26	23785417.45	system	07:21.6	system	NULL	4
ICOOL Bình Phú	1412CFDC-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	6	57585900	56603330	535600	127480	319490	0	0	126	87	47	4	18955380.41	11090909.55	0	15	6.38	300	1.96	0	24	26557040.04	system	07:51.6	system	NULL	4
ICOOL D??ng Bá Tr?c	6D47B4EE-DE50-EA11-80E1-509A4C8C9FAC	16/02/2020	7	84714901	81708191	2240800	0	765910	0	0	149	122	52	10	14796739.18	16487234.54	0	29	5	284	2.26	0	23	50424217.28	system	08:21.6	system	NULL	4
ICOOL Nguy?n S?n	99C09700-DF50-EA11-80E1-509A4C8C9FAC	16/02/2020	9	34545200	34158100	249000	0	138100	62790	0	81	97	31	0	8536551.73	7574228.02	0	10	5	160	2.21	0	14	18110110.25	system	08:51.6	system	NULL	4
ICOOL Ung V?n Khiêm	23083A01-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	1	62753300	57596620	759000	0	4397680	69650	0	152	215	47	3	24315350.39	12899724.05	0	24	5	271	1.34	0	35	20451195.56	system	00:32.0	system	NULL	4
ICOOL Thành Thái	6FF51E13-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	10	49233500	47651275	454000	0	1128225	0	0	141	137	41	7	21835517.23	10162413.48	0	12	7	294	1.78	0	23	15653344.29	system	01:02.0	system	NULL	4
ICOOL Nguy?n Trãi	123B0425-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	11	18419000	17998200	420800	0	0	0	0	50	49	16	3	6539413.96	4825536.64	0	16	6	100	1	0	16	6633249.4	system	01:32.1	system	NULL	4
ICOOL M?c ??nh Chi	1C75EB36-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	12	21845500	21463750	249000	0	132750	0	0	48	52	22	2	16017241.38	3751640.11	0	4	11	260	1.05	0	21	1694868.51	system	02:02.1	system	NULL	4
ICOOL Tr?n Bình Tr?ng	5526CD48-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	13	9986600	9841240	49800	0	95560	0	0	39	38	14	2	5655172.42	2510973.56	0	2	5	80	1.17	0	12	1675094.02	system	02:32.1	system	NULL	4
ICOOL Cách M?ng Tháng 8	3C9B2055-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	14	36369300	34641260	778000	0	950040	0	0	112	82	33	7	17627586.21	6015747.98	0	14	8	280	1.18	0	28	10997925.81	system	03:02.1	system	NULL	4
ICOOL C?u Ch? Y	599A9A6C-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	16	6823200	6574200	249000	0	0	0	0	26	18	9	1	5224137.93	1837404.39	0	1	5.56	50	0.75	0	12	-487342.32	system	03:32.2	system	NULL	4
ICOOL Nh? Thiên ???ng	72347A7E-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	17	22952400	22614425	189200	36555	112220	0	0	46	30	16	1	9324137.93	5343257.74	0	5	8	140	1	0	16	7947029.33	system	04:02.2	system	NULL	4
ICOOL Tr?n Não	545B6190-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	18	62402600	61342160	710980	51020	298440	534172.5	0	162	210	47	3	16482758.62	14074606.73	0	15	5	250	2.35	0	20	31318967.15	system	04:32.2	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	551746A2-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	19	4038600	4038600	0	0	0	0	0	15	17	8	4	885836.83	738391.56	0	6	11.25	90	0.57	0	14	2414371.61	system	05:02.2	system	NULL	4
ICOOL ??ng ?en	14380DC6-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	22	10105000	9938750	0	166250	0	0	0	37	34	11	1	9688275.86	2679000.05	0	9	7	80	0.58	0	19	-2428525.91	system	06:02.2	system	NULL	4
ICOOL Phan Chu Trinh	34EFF0D7-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	23	12540400	12540400	0	0	0	0	0	45	34	19	3	6358620.69	3252654.66	0	5	3.68	70	1.58	0	12	2929124.65	system	06:32.3	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	0D20D8E9-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	4	38015600	37818050	120000	0	77550	202980	0	133	95	38	5	17525862.07	8223026.08	0	3	7	294	1.31	0	29	12272141.85	system	07:02.3	system	NULL	4
ICOOL Tô Ký	DEA8BAFB-A751-EA11-80E1-509A4C8C9FAC	17/02/2020	5	23780300	22676940	934560	0	168800	77150	0	57	56	25	0	12373103.45	5284118.39	0	13	6	150	0.96	0	26	5096868.16	system	07:32.3	system	NULL	4
ICOOL Bình Phú	F9FBA10D-A851-EA11-80E1-509A4C8C9FAC	17/02/2020	6	56786800	52997665	2740600	51135	997400	0	0	95	92	34	3	18955380.41	12266107.65	0	13	8.82	300	1.42	0	24	21776176.94	system	08:02.3	system	NULL	4
ICOOL D??ng Bá Tr?c	2896871F-A851-EA11-80E1-509A4C8C9FAC	17/02/2020	7	48925900	47877625	970000	0	78275	0	0	93	66	36	4	14796739.18	9033379.52	0	15	6	238	1.57	0	23	24047506.3	system	08:32.4	system	NULL	4
ICOOL Nguy?n S?n	DB5E6D31-A851-EA11-80E1-509A4C8C9FAC	17/02/2020	9	16110400	14922000	451200	0	737200	0	0	65	37	19	0	8536551.73	3456795.96	0	8	6	120	1.36	0	14	2928652.31	system	09:02.4	system	NULL	4
ICOOL Ung V?n Khiêm	5E276E34-7052-EA11-80E1-509A4C8C9FAC	18/02/2020	1	61694600	59666360	886000	0	1142240	0	0	226	61	41	4	24315350.39	14021845.38	0	15	7	312	1.17	0	35	21329164.23	system	00:46.8	system	NULL	4
ICOOL Thành Thái	DD604746-7052-EA11-80E1-509A4C8C9FAC	18/02/2020	10	64011900	61510620	430640	0	2070640	401310	0	185	203	47	10	21835517.23	14641062.28	0	27	5	279	2.04	0	23	25435350.49	system	01:16.7	system	NULL	4
ICOOL Nguy?n Trãi	2D465455-7052-EA11-80E1-509A4C8C9FAC	18/02/2020	11	19738800	19268800	470000	0	0	0	0	61	46	23	2	6539413.97	4075481.05	0	5	3.91	90	1.44	0	16	8653904.98	system	01:46.8	system	NULL	4
ICOOL M?c ??nh Chi	9EE10F6A-7052-EA11-80E1-509A4C8C9FAC	18/02/2020	12	38109200	37975900	0	0	133300	90950	200000	90	90	30	5	16017241.38	6891224.43	0	14	8	260	1.43	0	21	15358384.19	system	02:16.7	system	NULL	4
ICOOL Tr?n Bình Tr?ng	7603FD7B-7052-EA11-80E1-509A4C8C9FAC	18/02/2020	13	13886800	13886800	0	0	0	0	0	43	47	19	0	5655172.42	3281997.68	0	0	4	80	1.58	0	12	4949629.9	system	02:46.8	system	NULL	4
ICOOL Cách M?ng Tháng 8	D4C6DA8D-7052-EA11-80E1-509A4C8C9FAC	18/02/2020	14	37778800	36747890	360000	97580	573330	0	0	111	106	34	0	17627586.21	7145747.08	0	9	7	240	1.21	0	28	11974556.71	system	03:16.8	system	NULL	4
ICOOL C?u Ch? Y	AAD6BF9F-7052-EA11-80E1-509A4C8C9FAC	18/02/2020	16	13636300	13068970	498000	0	69330	0	240000	51	36	15	0	5224137.93	3326158.4	0	1	3.33	50	1.25	0	12	4758673.67	system	03:46.8	system	NULL	4
ICOOL Nh? Thiên ???ng	4D3CACB1-7052-EA11-80E1-509A4C8C9FAC	18/02/2020	17	28681500	27574850	497800	0	608850	0	0	59	47	23	7	9324137.93	6296818.95	0	8	6	140	1.44	0	16	11953893.12	system	04:16.9	system	NULL	4
ICOOL Tr?n Não	E3568BC3-7052-EA11-80E1-509A4C8C9FAC	18/02/2020	18	61472000	58841230	1977200	151250	502320	0	0	123	197	41	1	16482758.62	14028322.89	0	11	6	250	2.05	0	20	28330148.49	system	04:46.9	system	NULL	4
