name	id	date	cuahang_id	sum	total	mon	customer	bill	vat	phuphi	male	female	num_of_bill	complain	chiphi	goods	returns	customer_info	hour_per_bill	hours	tour	expense	room	profit	created_by	created_date	modified_by	modified_date	trangthai
ICOOL V?ng Tàu	6B15C23B-F95F-EB11-80FD-509A4C8C9FAC	26/01/2021	25	16739100	14059770	2620650	0	58680	0	120000	58	53	16	2	4161290.32	3957485.29	0	10	8	140	1	0	16	6060994.39	system	09:22.9	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	4719AC4D-F95F-EB11-80FD-509A4C8C9FAC	26/01/2021	4	55058100	53153235	1494435	0	410430	127455	0	127	107	49	4	16209677.42	11902451.48	0	14	6	320	1.69	0	29	25168561.1	system	09:53.0	system	NULL	4
ICOOL Tô Ký	BFD55FF4-F85F-EB11-80FD-509A4C8C9FAC	26/01/2021	5	37021400	35225075	1043025	313650	439650	0	0	67	92	33	0	10919354.84	8593652.97	0	7	4	140	1.27	0	26	15712067.19	system	07:23.1	system	NULL	4
ICOOL Bình Phú	C535BEF9-F75F-EB11-80FD-509A4C8C9FAC	26/01/2021	6	53032000	51611675	753495	0	666830	0	300000	132	115	39	2	21487512.58	12633312.63	0	9	5.9	230	1.63	0	24	17790849.79	system	00:22.6	system	NULL	4
ICOOL D??ng Bá Tr?c	FF375541-F85F-EB11-80FD-509A4C8C9FAC	26/01/2021	7	101705000	98882830	1401970	0	1420200	404100	0	172	185	59	7	18865550.1	21804744.16	39524.41	21	5.42	320	2.27	0	26	58656160.15	system	02:22.8	system	NULL	4
ICOOL Nguy?n S?n	78FCFC76-F85F-EB11-80FD-509A4C8C9FAC	26/01/2021	9	22156500	20620510	1535990	0	0	0	0	58	53	19	3	8019064.52	5057908.48	0	9	8.42	160	1.36	0	14	7543537	system	03:52.8	system	NULL	4
ICOOL Ung V?n Khiêm	0B3F9654-C260-EB11-80FD-509A4C8C9FAC	27/01/2021	1	143597900	138695113	3365477	73600	1463710	270670	0	391	222	85	6	25600000	34076347.78	3389135	28	3.53	300	2.43	0	35	82678570.22	system	08:53.4	system	NULL	4
ICOOL Thành Thái	E874010D-C260-EB11-80FD-509A4C8C9FAC	27/01/2021	10	96242600	93847854	1996456	0	398290	390520	0	302	272	65	6	20213348.39	22087605.16	340353.5	24	5	343	2.32	0	28	52277773.95	system	06:53.3	system	NULL	4
ICOOL Nguy?n Trãi	934C8CB3-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	11	20832000	20633285	52965	0	145750	0	0	77	44	20	0	6587311.84	4366209.39	0	21	5	110	1.25	0	16	9679763.77	system	04:23.2	system	NULL	4
ICOOL M?c ??nh Chi	05A8C58F-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	12	105158601	100556196	3163985	0	1438420	2267699.5	0	200	216	45	8	22741935.48	21584174.01	0	21	6	300	2.14	0	21	58497786.01	system	03:23.2	system	NULL	4
ICOOL Tr?n Bình Tr?ng	8DB3C330-C260-EB11-80FD-509A4C8C9FAC	27/01/2021	13	33175600	31896505	780775	0	498320	0	0	89	93	30	2	9345161.29	7003154.01	0	6	6	180	1.76	0	17	15548189.7	system	07:53.3	system	NULL	4
ICOOL Cách M?ng Tháng 8	84D05736-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	14	108040800	105085860	2216620	61030	677290	1748116	0	253	250	59	9	18661290.32	22463520.02	0	27	5	350	2.11	0	28	65709165.66	system	00:53.2	system	NULL	4
ICOOL C?u Ch? Y	D3573648-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	16	20011700	19796610	102250	0	112840	0	0	52	47	17	0	4903225.81	4947010.01	0	4	5.88	100	1.21	0	14	9946374.18	system	01:23.1	system	NULL	4
ICOOL Nh? Thiên ???ng	BC706CD7-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	17	19492100	19065950	21300	0	404850	0	0	36	28	13	2	10135483.88	9045167.25	6017758.72	0	12	160	0.81	0	16	5903057.59	system	05:23.4	system	NULL	4
ICOOL Tr?n Não	8244AE42-C260-EB11-80FD-509A4C8C9FAC	27/01/2021	18	87949700	86496416	566814	0	886470	580860	620000	223	238	55	3	16096774.2	20407052.62	390373	16	3	210	2.75	0	20	51583822.18	system	08:23.4	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	34EF71C5-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	19	20997900	19751300	1216800	0	29800	0	0	73	55	28	6	8090241.94	4149988.29	0	5	10	280	1.75	0	16	7511069.77	system	04:53.2	system	NULL	4
ICOOL ??ng ?en	0673255A-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	22	35627300	34638670	369000	0	619630	0	0	93	99	32	5	10775806.45	6651831.34	0	25	6	200	1.28	0	25	17211032.21	system	01:53.2	system	NULL	4
ICOOL Phan Chu Trinh	C52D37E9-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	23	24963100	24912320	50780	0	0	0	0	79	39	21	0	8152338.71	5765858.01	0	7	5.24	110	1.5	0	14	10994123.28	system	05:53.3	system	NULL	4
ICOOL Phan Xích Long	797521FB-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	24	78669300	75366610	844750	0	2457940	572700	0	189	187	57	13	14032258.06	15041999.21	0	22	4.21	240	2.28	0	25	46865052.73	system	06:23.3	system	NULL	4
ICOOL V?ng Tàu	63A27466-C260-EB11-80FD-509A4C8C9FAC	27/01/2021	25	11059200	9155500	1903700	0	0	0	0	33	23	6	2	4161290.32	2558203.95	0	8	21	130	0.38	0	16	2436005.73	system	09:23.4	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	9B4B5D78-C260-EB11-80FD-509A4C8C9FAC	27/01/2021	4	53392100	52036426	1225714	0	129960	153680	0	167	124	43	2	16209677.42	11321901.29	0	20	7	320	1.48	0	29	24658527.29	system	09:53.4	system	NULL	4
ICOOL Tô Ký	40E3EB1E-C260-EB11-80FD-509A4C8C9FAC	27/01/2021	5	25115500	23625405	458140	78325	953630	170397	0	45	59	20	1	10919354.84	6093231.15	0	10	7	140	0.77	0	26	6783216.01	system	07:23.4	system	NULL	4
ICOOL Bình Phú	DD217124-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	6	31489700	30782305	319240	280585	107570	178800	0	92	58	27	2	21487512.58	7111257.05	0	9	8.89	240	1.13	0	24	2362335.37	system	00:23.1	system	NULL	4
ICOOL D??ng Bá Tr?c	F62AFF6B-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	7	115613800	111114331	2242594	48225	2208650	2337900	0	204	214	58	10	18865550.1	25322297.34	0	23	5.52	320	2.23	0	26	69264383.56	system	02:23.2	system	NULL	4
ICOOL Nguy?n S?n	EB87AEA1-C160-EB11-80FD-509A4C8C9FAC	27/01/2021	9	31182000	30726850	455150	0	0	0	0	95	83	26	2	8019064.52	7523616.82	0	11	5.77	150	1.86	0	14	15184168.66	system	03:53.2	system	NULL	4
ICOOL Ung V?n Khiêm	C7E1DA8E-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	1	175312300	170095925	4205675	0	1010700	1136795	0	404	274	80	4	25600000	38411376.33	0	33	4	320	2.29	0	35	107221343.7	system	09:20.0	system	NULL	4
ICOOL Thành Thái	5836D137-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	10	90645900	89855625	558435	68870	162970	564170	0	279	228	70	12	20213348.39	17913318.77	340353.5	33	5	352	2.5	0	28	52633481.34	system	06:54.0	system	NULL	4
ICOOL Nguy?n Trãi	7B3BB4DD-8A61-EB11-80FD-509A4C8C9FAC	28/01/2021	11	34782300	34144165	212515	0	425620	0	0	54	76	24	3	6587311.84	7296367.15	0	4	5	120	1.5	0	16	20260486.01	system	04:30.0	system	NULL	4
ICOOL M?c ??nh Chi	178F4DBB-8A61-EB11-80FD-509A4C8C9FAC	28/01/2021	12	109055700	105870537.5	2035690	285062.5	864410	1560425	0	257	204	52	5	22741935.48	21385422.34	0	14	5	300	2.48	0	21	63303604.68	system	03:25.1	system	NULL	4
ICOOL Tr?n Bình Tr?ng	3ABF3961-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	13	54894000	52776409	843861	0	1273730	0	0	125	113	32	2	9345161.29	20436485.16	4680442.82	12	5.63	180	1.88	0	17	27675205.37	system	08:03.4	system	NULL	4
ICOOL Cách M?ng Tháng 8	5B625D6D-8A61-EB11-80FD-509A4C8C9FAC	28/01/2021	14	131306100	128701900	2413050	0	191150	903485.5	0	270	251	74	12	18661290.32	23866192.38	0	32	4	360	2.64	0	28	87077902.8	system	01:14.3	system	NULL	4
ICOOL C?u Ch? Y	69A88583-8A61-EB11-80FD-509A4C8C9FAC	28/01/2021	16	32898600	32832410	66190	0	0	101410	85000	86	62	24	2	4903225.81	6952411.67	0	6	4.17	100	1.71	0	14	21163182.52	system	01:51.5	system	NULL	4
ICOOL Nh? Thiên ???ng	ED40FB0A-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	17	20425100	19924530	0	0	500570	50100	0	44	31	14	1	10135483.88	4463210.58	0	4	12	170	0.88	0	16	5375935.54	system	05:38.7	system	NULL	4
ICOOL Tr?n Não	9A3DCB78-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	18	106613902	104077121.8	929530	0	1607250.2	1674542	0	312	184	54	3	16096774.2	23640158.24	0	23	4	240	2.7	0	20	66014731.36	system	08:43.0	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	428F03F3-8A61-EB11-80FD-509A4C8C9FAC	28/01/2021	19	33773400	33189850	422200	0	161350	0	0	86	105	42	2	8090241.94	4845158.05	0	9	6.67	280	2.63	0	16	20254450.01	system	04:58.5	system	NULL	4
ICOOL ??ng ?en	6AA88583-8A61-EB11-80FD-509A4C8C9FAC	28/01/2021	22	65017000	64223045	484000	86075	223880	161220	0	187	176	43	10	10775806.45	16673831.16	3987000	20	5	220	1.72	0	25	40921627.39	system	01:53.7	system	NULL	4
ICOOL Phan Chu Trinh	DE3A1114-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	23	43363300	42577420	498000	0	287880	0	0	127	72	35	1	8152338.71	8436663.68	0	4	3.43	120	2.5	0	14	25988417.61	system	05:54.0	system	NULL	4
ICOOL Phan Xích Long	75E73B2F-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	24	111526000	109276678	2137772	0	111550	509185.5	0	250	310	63	15	14032258.06	22358882.98	0	15	3.81	240	2.52	0	25	73394722.46	system	06:39.6	system	NULL	4
ICOOL V?ng Tàu	DB7FF396-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	25	10871800	9044400	1827400	0	0	0	0	35	28	12	8	4161290.32	2249907.52	0	10	10	130	0.75	0	16	2633202.16	system	09:33.6	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	A956C5A8-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	4	79817600	77939625	1168235	324140	385600	43860	0	218	137	45	11	16209677.42	18220896.85	0	20	7	320	1.55	0	29	43552910.73	system	10:03.5	system	NULL	4
ICOOL Tô Ký	6548D052-8B61-EB11-80FD-509A4C8C9FAC	28/01/2021	5	32492300	31304790	543910	137960	505640	836534	0	57	55	23	0	10919354.84	16690015.39	9315789.5	4	6	160	0.88	0	26	13847743.27	system	07:39.3	system	NULL	4
ICOOL Bình Phú	61575758-8A61-EB11-80FD-509A4C8C9FAC	28/01/2021	6	79031300	76863676	1749149	121735	296740	142440	0	156	135	44	3	21487512.58	16881462.16	0	6	5.23	230	1.83	0	24	38637141.26	system	00:39.0	system	NULL	4
ICOOL D??ng Bá Tr?c	B57A8397-8A61-EB11-80FD-509A4C8C9FAC	28/01/2021	7	137560100	133521775	596645	0	3441680	400408	0	250	148	62	5	18865550.1	28494847.05	0	19	5.16	320	2.38	0	26	86561785.85	system	02:25.0	system	NULL	4
ICOOL Nguy?n S?n	7A3BB4DD-8A61-EB11-80FD-509A4C8C9FAC	28/01/2021	9	34514500	33061380	854520	0	598600	0	0	108	91	28	1	8019064.52	7467846.87	0	12	5.36	150	2	0	14	17574468.62	system	04:22.8	system	NULL	4
ICOOL Ung V?n Khiêm	A4B0DBBA-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	1	191198001	187091976.5	1981474	0	2124550.5	1697139	0	525	275	102	11	25600000	38015538.92	47000	37	3.43	350	2.91	0	35	125220576.6	system	09:22.7	system	NULL	4
ICOOL Thành Thái	DAC85573-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	10	122518010	119812465	1529054	223130	953361	644330	150000	339	279	69	7	20213348.39	26211548.21	0	42	5	368	2.46	0	28	74181898.4	system	07:22.7	system	NULL	4
ICOOL Nguy?n Trãi	C7D5EC07-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	11	33151300	32289975	122145	0	739180	206440	0	58	70	23	1	6587311.84	7313736.72	0	3	6	150	1.44	0	16	18595366.44	system	04:22.5	system	NULL	4
ICOOL M?c ??nh Chi	B1F221E4-5362-EB11-80FD-509A4C8C9FAC	29/01/2021	12	128404801	122250041	4376200	0	1778560	1073710	0	248	213	53	1	22741935.48	26090674.01	0	16	5	300	2.52	0	21	74491141.51	system	03:22.4	system	NULL	4
ICOOL Tr?n Bình Tr?ng	CD4B1197-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	13	50236700	48424404	1696916	0	115380	0	0	125	122	31	3	9345161.29	10191608.67	0	10	7.1	220	1.82	0	17	28887634.04	system	08:22.6	system	NULL	4
ICOOL Cách M?ng Tháng 8	3FEEAD8A-5362-EB11-80FD-509A4C8C9FAC	29/01/2021	14	152752600	149158985	2066490	165855	1361270	2287787.5	0	337	298	76	9	18661290.32	28407682.35	0	28	4	360	2.71	0	28	104377799.8	system	00:52.3	system	NULL	4
ICOOL C?u Ch? Y	D03D889C-5362-EB11-80FD-509A4C8C9FAC	29/01/2021	16	32422000	31921250	11750	0	489000	0	0	75	76	26	1	4903225.81	5940221.68	0	7	5	130	1.86	0	14	21077802.51	system	01:22.3	system	NULL	4
ICOOL Nh? Thiên ???ng	5863B62B-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	17	41700300	40099340	927000	0	673960	210213	0	72	55	26	3	10135483.88	9366918.88	0	6	7	200	1.63	0	16	20807150.24	system	05:22.5	system	NULL	4
ICOOL Tr?n Não	33FEEDA8-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	18	159619500	158007675	1412125	199700	0	2349571	150000	371	314	68	10	16096774.2	34818280.45	202632	21	4	300	3.4	0	20	109794823.4	system	08:52.6	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	C3F0D319-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	19	38195000	37175770	702250	32635	284345	0	0	128	109	41	2	8090241.94	6765342.96	0	2	6.83	280	2.56	0	16	22320185.1	system	04:52.5	system	NULL	4
ICOOL ??ng ?en	B27D6FAE-5362-EB11-80FD-509A4C8C9FAC	29/01/2021	22	113980300	109920407	1799243	0	2260650	2299895.7	0	260	257	58	4	10775806.45	23450377.7	0	29	4	240	2.32	0	25	77994118.55	system	01:52.3	system	NULL	4
ICOOL Phan Chu Trinh	717D983D-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	23	55691600	54250840	583800	104150	752810	0	2370000	150	104	39	5	8152338.71	13061948.01	2433000	9	2.82	110	2.79	0	14	37839553.28	system	05:52.5	system	NULL	4
ICOOL Phan Xích Long	D40DDB4F-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	24	110430700	107153075	1868175	0	1409450	709370	20000	276	251	66	8	14032258.06	20826324.98	0	19	3.64	240	2.64	0	25	73023861.96	system	06:23.1	system	NULL	4
ICOOL V?ng Tàu	9BD1BCCC-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	25	27103400	21734620	4574200	0	794580	0	0	77	61	18	4	4161290.32	5729041	0	9	7	140	1.13	0	16	11844288.68	system	09:52.7	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	AB6899DE-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	4	133625900	130955200	1847820	76920	745960	588000	0	311	215	79	9	16209677.42	28960333.66	0	22	4	320	2.72	0	29	86373188.92	system	10:22.6	system	NULL	4
ICOOL Tô Ký	65313285-5462-EB11-80FD-509A4C8C9FAC	29/01/2021	5	61691801	59028012.9	1201828	220070	1241890.1	0	0	115	109	38	6	10919354.84	14081429.4	0	6	5	200	1.46	0	26	34027228.66	system	07:52.6	system	NULL	4
ICOOL Bình Phú	1AACBD78-5362-EB11-80FD-509A4C8C9FAC	29/01/2021	6	101485700	97333661	3029854	249865	872320	244112.5	0	251	172	55	5	21487512.58	21314858.44	0	9	5.27	290	2.29	0	24	54775402.48	system	00:22.2	system	NULL	4
ICOOL D??ng Bá Tr?c	49105DC0-5362-EB11-80FD-509A4C8C9FAC	29/01/2021	7	131199900	127265030	3510095	82785	341990	746432.5	0	233	232	62	7	18865550.1	29363787.11	2040988.71	27	5.16	320	2.38	0	26	81823114	system	02:22.4	system	NULL	4
ICOOL Nguy?n S?n	94590EF6-5362-EB11-80FD-509A4C8C9FAC	29/01/2021	9	54104200	53814680	200000	89520	0	107000	0	161	113	38	6	8019064.52	12557922.54	0	17	5.26	200	2.71	0	14	33344692.95	system	03:52.5	system	NULL	4
ICOOL Ung V?n Khiêm	6D578EE5-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	1	273385500	268969222	3630978	201050	584250	1770880	0	691	381	138	10	25600000	58263854.64	0	56	2.54	350	3.94	0	35	186876247.4	system	09:23.1	system	NULL	4
ICOOL Thành Thái	C36F519E-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	10	153026300	147726212	2983098	115870	2201120	1481112.8	0	454	341	90	4	20213348.39	32970165.56	0	48	4	382	3.21	0	28	96023810.85	system	07:23.6	system	NULL	4
ICOOL Nguy?n Trãi	74379C32-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	11	66922900	64831130	1008160	0	1083610	0	0	118	124	34	3	6587311.84	16193364.83	0	17	4	160	2.13	0	16	42050453.33	system	04:22.9	system	NULL	4
ICOOL M?c ??nh Chi	713CD60E-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	12	140965707	137924776.9	1382300	0	1658630.1	957700.2	0	324	312	65	3	22741935.48	28221360.69	0	27	4	300	3.1	0	21	87919180.93	system	03:22.9	system	NULL	4
ICOOL Tr?n Bình Tr?ng	0702BBC1-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	13	62611500	57963845	1465435	0	3182220	0	0	153	123	42	5	9345161.29	11289279.68	0	19	5.24	220	2.47	0	17	37329404.03	system	08:23.0	system	NULL	4
ICOOL Cách M?ng Tháng 8	B1E752B5-1C63-EB11-80FD-509A4C8C9FAC	30/01/2021	14	140689200	134395785	3909720	160945	2222750	628130	0	287	254	74	12	18661290.32	26805541.69	426600	28	4.86	360	2.64	0	28	89983682.99	system	00:52.7	system	NULL	4
ICOOL C?u Ch? Y	CA1345C7-1C63-EB11-80FD-509A4C8C9FAC	30/01/2021	16	32040200	31960430	79770	0	0	0	450000	75	65	25	2	4903225.81	6526555.01	0	12	5.2	130	1.79	0	14	20980649.18	system	01:22.8	system	NULL	4
ICOOL Nh? Thiên ???ng	FC266D56-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	17	49776600	48831965	133465	0	811170	0	0	91	90	32	2	10135483.87	10486934.32	0	3	5.94	190	2	0	16	28209546.8	system	05:23.0	system	NULL	4
ICOOL Tr?n Não	BA479ED3-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	18	176741900	174838775	1241155	100750	561220	3284270	9585000	393	380	87	10	16096774.19	41312804.52	23500	28	3.45	300	4.35	0	20	130321966.3	system	08:53.0	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	6B907E44-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	19	52723500	50888390	1052100	0	783010	152600	0	181	155	48	0	8090241.94	10272836.92	0	6	5.83	280	3	0	16	32677911.14	system	04:52.9	system	NULL	4
ICOOL ??ng ?en	59E81FD9-1C63-EB11-80FD-509A4C8C9FAC	30/01/2021	22	136546100	130652058	1568712	0	4325330	495150	0	371	321	62	4	10775806.45	30343690.6	0	29	3.87	240	2.48	0	25	90027710.95	system	01:52.8	system	NULL	4
ICOOL Phan Chu Trinh	1E424468-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	23	54754500	54348650	306870	0	98980	162580	0	151	84	42	8	8152338.71	10702626.68	0	9	3.57	150	3	0	14	35656264.61	system	05:52.9	system	NULL	4
ICOOL Phan Xích Long	1C0B2B7A-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	24	139001500	135293000	1891540	132670	1684290	207500	100000	298	361	74	9	14032258.06	62030996.32	33527274	27	3.24	240	2.96	0	25	93064519.62	system	06:23.0	system	NULL	4
ICOOL V?ng Tàu	A7C16EF7-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	25	20172000	16530500	3351500	0	290000	0	0	60	59	20	4	4161290.32	4680294.75	0	13	7	140	1.25	0	16	7688914.93	system	09:53.1	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	9FAD5509-1E63-EB11-80FD-509A4C8C9FAC	30/01/2021	4	160256000	155842275	1797435	118800	2497490	1234210	570000	396	247	81	6	16209677.42	37497290.89	0	27	3.95	320	2.79	0	29	103939516.7	system	10:23.2	system	NULL	4
ICOOL Tô Ký	DB01DCAF-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	5	68019400	66342364	985156	0	691880	82140	0	131	123	53	1	10919354.84	15058806.53	0	5	3.77	200	2.04	0	26	40446342.63	system	07:53.1	system	NULL	4
ICOOL Bình Phú	2D3D78A3-1C63-EB11-80FD-509A4C8C9FAC	30/01/2021	6	134296700	130626390	2761805	220535	687970	341209	0	318	233	76	3	21487512.58	40166179.55	9164730	15	3.95	300	3.17	0	24	78478636.87	system	00:22.8	system	NULL	4
ICOOL D??ng Bá Tr?c	634518EB-1C63-EB11-80FD-509A4C8C9FAC	30/01/2021	7	212108300	207961435	3611685	0	535180	810200	0	380	469	99	9	18865550.1	46624102.45	247790	30	3.23	320	3.81	0	26	143529772.5	system	02:22.9	system	NULL	4
ICOOL Nguy?n S?n	CAC6B320-1D63-EB11-80FD-509A4C8C9FAC	30/01/2021	9	87868500	85258415	1832520	58665	718900	0	0	238	164	48	5	8019064.52	21627584.6	0	17	4.17	200	3.43	0	14	55611765.88	system	03:52.9	system	NULL	4
ICOOL Ung V?n Khiêm	CEE92810-E763-EB11-80FD-509A4C8C9FAC	31/01/2021	1	180340200	177384352	2366133	129365	460350	705665.6	0	397	303	83	6	25600000	60106324.28	20802849.85	53	4.22	350	2.37	0	35	113186543.2	system	09:23.5	system	NULL	4
ICOOL Thành Thái	B80692C8-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	10	118247200	115270582	2516348	0	460270	988469.8	0	338	243	69	7	20213348.39	24374976.85	0	42	4.88	337	2.46	0	28	71670726.56	system	07:23.4	system	NULL	4
ICOOL Nguy?n Trãi	2B94445D-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	11	34962200	34049490	258110	0	654600	0	220000	85	91	32	1	6587311.84	7153311.34	351707	11	5	160	2	0	16	20880573.82	system	04:23.3	system	NULL	4
ICOOL M?c ??nh Chi	A9747339-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	12	101892200	98818660	1393820	0	1679720	770750	0	250	211	62	4	22741935.48	26161148.69	6957936.21	26	4.84	300	2.95	0	21	57644262.04	system	03:23.2	system	NULL	4
ICOOL Tr?n Bình Tr?ng	0F0A57EC-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	13	42094800	39566090	893220	0	1635490	0	0	109	99	33	4	9345161.29	8169782.34	0	6	6.67	220	1.94	0	17	22051146.37	system	08:23.4	system	NULL	4
ICOOL Cách M?ng Tháng 8	8EAD03E0-E563-EB11-80FD-509A4C8C9FAC	31/01/2021	14	88991200	86887020	1958580	0	145600	0	0	200	179	62	5	18661290.32	115816489.4	101602053	27	5.97	370	2.21	0	28	54011293.25	system	00:53.2	system	NULL	4
ICOOL C?u Ch? Y	DF47E6F1-E563-EB11-80FD-509A4C8C9FAC	31/01/2021	16	22679900	22634030	45870	0	0	0	0	62	48	21	0	4903225.81	4317820.67	0	14	5.71	120	1.5	0	14	13412983.52	system	01:23.2	system	NULL	4
ICOOL Nh? Thiên ???ng	D0090981-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	17	44805000	44226545	13325	0	565130	163490	0	93	66	30	2	10135483.87	10448734.01	0	3	6	180	1.88	0	16	23805817.12	system	05:23.3	system	NULL	4
ICOOL Tr?n Não	A7FF3EFE-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	18	128312200	127103485	860740	37275	310700	867862	50000	305	280	66	4	16096774.19	37339388.2	12254184.53	14	4.55	300	3.3	0	20	86839369.13	system	08:53.4	system	NULL	4
ICOOL Nguy?n Tri Ph??ng	016F216F-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	19	35774200	34857020	529000	70600	317580	0	0	102	98	38	0	8090241.94	6659511.2	0	4	7.37	280	2.38	0	16	20107266.86	system	04:53.3	system	NULL	4
ICOOL ??ng ?en	F916CE03-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	22	71494400	70785560	632000	0	76840	283370	0	224	142	51	5	10775806.45	12912854.09	0	36	4.71	240	2.04	0	25	47380269.46	system	01:53.2	system	NULL	4
ICOOL Phan Chu Trinh	FE60EB92-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	23	35688400	35113470	446620	0	128310	0	0	101	48	28	1	8152338.71	14379504.17	7081600	7	5.36	150	2	0	14	19663227.12	system	05:53.3	system	NULL	4
ICOOL Phan Xích Long	F590D9A4-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	24	87483200	85415480	1059050	0	1008670	360170.5	0	228	191	58	3	14032258.06	16753775.97	0	27	4.14	240	2.32	0	25	54989616.47	system	06:23.4	system	NULL	4
ICOOL V?ng Tàu	F2461322-E763-EB11-80FD-509A4C8C9FAC	31/01/2021	25	17755000	14431750	3178250	0	145000	0	0	53	54	16	0	4161290.32	3513891.28	0	9	8.13	130	1	0	16	6756568.4	system	09:53.5	system	NULL	4
ICOOL Xô Vi?t Ngh? T?nh	1265E933-E763-EB11-80FD-509A4C8C9FAC	31/01/2021	4	88960800	87984985	763115	55200	157500	0	0	275	187	67	3	16209677.42	27806699.7	11504425	38	4.78	320	2.31	0	29	55473032.88	system	10:23.4	system	NULL	4
ICOOL Tô Ký	78B176DA-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	5	60983600	58322830	989930	0	1670840	0	0	117	121	48	1	10919354.84	13798821.59	0	9	3.96	190	1.85	0	26	33604653.57	system	07:53.4	system	NULL	4
ICOOL Bình Phú	F9AD34CE-E563-EB11-80FD-509A4C8C9FAC	31/01/2021	6	93355200	91130335	2034165	0	190700	0	0	252	156	59	7	21487512.58	31190412.43	11070105.27	13	4.92	290	2.46	0	24	49522515.26	system	00:23.3	system	NULL	4
ICOOL D??ng Bá Tr?c	7D6CB015-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	7	104231500	101583378	1607282	0	1040840	256000	200000	211	174	63	10	18865550.1	48141241.58	28459769.29	30	5.08	320	2.42	0	26	63492355.61	system	02:23.2	system	NULL	4
ICOOL Nguy?n S?n	68F4614B-E663-EB11-80FD-509A4C8C9FAC	31/01/2021	9	58601200	57764260	469320	0	367620	0	780000	166	124	40	1	8019064.52	13365709.44	0	19	4.75	190	2.86	0	14	37159486.04	system	03:53.3	system	NULL	4
ICOOL Ung V?n Khiêm	054DE23A-B064-EB11-80FD-509A4C8C9FAC	01/02/2021	1	161399800	155433784	4141116	386050	1438850	240600	0	407	270	81	5	26934107.15	33217520.24	128760	24	4	350	2.31	0	35	95651516.61	system	09:24.0	system	NULL	4
